grade,subject,chapter_file,pages_detected,removed_header_footer_count,orig_chars,clean_chars,cleaned_path,error
Grade_9,Science,Grade_9\Science\Chapter_1.txt,13,25,29623,29125,Grade_9\Science\Chapter_1.txt,
Grade_9,Science,Grade_9\Science\Chapter_10.txt,14,27,34377,33751,Grade_9\Science\Chapter_10.txt,
Grade_9,Science,Grade_9\Science\Chapter_11.txt,14,27,32970,32559,Grade_9\Science\Chapter_11.txt,
Grade_9,Science,Grade_9\Science\Chapter_12.txt,12,24,34869,34431,Grade_9\Science\Chapter_12.txt,
Grade_9,Science,Grade_9\Science\Chapter_2.txt,12,22,25377,24776,Grade_9\Science\Chapter_2.txt,
Grade_9,Science,Grade_9\Science\Chapter_3.txt,12,23,25617,25200,Grade_9\Science\Chapter_3.txt,
Grade_9,Science,Grade_9\Science\Chapter_4.txt,11,20,24441,23650,Grade_9\Science\Chapter_4.txt,
Grade_9,Science,Grade_9\Science\Chapter_5.txt,11,21,32392,32061,Grade_9\Science\Chapter_5.txt,
Grade_9,Science,Grade_9\Science\Chapter_6.txt,12,22,25740,25505,Grade_9\Science\Chapter_6.txt,
Grade_9,Science,Grade_9\Science\Chapter_7.txt,15,28,35612,35033,Grade_9\Science\Chapter_7.txt,
Grade_9,Science,Grade_9\Science\Chapter_8.txt,13,25,33901,33445,Grade_9\Science\Chapter_8.txt,
Grade_9,Science,Grade_9\Science\Chapter_9.txt,13,26,32550,31891,Grade_9\Science\Chapter_9.txt,
Grade_9,Social_Science,Grade_9\Social_Science\Chapter_1.txt,62,62,138363,137064,Grade_9\Social_Science\Chapter_1.txt,
Grade_9,Social_Science,Grade_9\Social_Science\Chapter_2.txt,63,63,148110,147027,Grade_9\Social_Science\Chapter_2.txt,
Grade_9,Social_Science,Grade_9\Social_Science\Chapter_3.txt,70,70,155137,153600,Grade_9\Social_Science\Chapter_3.txt,
Grade_9,Social_Science,Grade_9\Social_Science\Chapter_4.txt,66,66,147031,145735,Grade_9\Social_Science\Chapter_4.txt,
Grade_9,Social_Science,Grade_9\Social_Science\Chapter_5.txt,48,48,106361,105652,Grade_9\Social_Science\Chapter_5.txt,
Grade_9,Social_Science,Grade_9\Social_Science\Chapter_6.txt,11,11,19096,18920,Grade_9\Social_Science\Chapter_6.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_1.txt,24,24,244,0,Grade_9\Urdu\Chapter_1.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_10.txt,18,18,202,0,Grade_9\Urdu\Chapter_10.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_11.txt,33,33,386,0,Grade_9\Urdu\Chapter_11.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_12.txt,15,15,169,0,Grade_9\Urdu\Chapter_12.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_13.txt,18,18,204,0,Grade_9\Urdu\Chapter_13.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_14.txt,17,17,190,0,Grade_9\Urdu\Chapter_14.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_15.txt,15,15,166,0,Grade_9\Urdu\Chapter_15.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_16.txt,18,18,190,0,Grade_9\Urdu\Chapter_16.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_17.txt,19,19,202,0,Grade_9\Urdu\Chapter_17.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_18.txt,15,15,166,0,Grade_9\Urdu\Chapter_18.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_19.txt,14,14,154,0,Grade_9\Urdu\Chapter_19.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_2.txt,24,24,251,0,Grade_9\Urdu\Chapter_2.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_20.txt,14,14,151,0,Grade_9\Urdu\Chapter_20.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_21.txt,12,12,132,0,Grade_9\Urdu\Chapter_21.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_22.txt,12,12,129,0,Grade_9\Urdu\Chapter_22.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_23.txt,7,7,66,0,Grade_9\Urdu\Chapter_23.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_27.txt,6,6,67,0,Grade_9\Urdu\Chapter_27.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_3.txt,37,37,387,0,Grade_9\Urdu\Chapter_3.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_30.txt,10,10,118,0,Grade_9\Urdu\Chapter_30.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_32.txt,6,6,70,0,Grade_9\Urdu\Chapter_32.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_35.txt,5,5,67,6,Grade_9\Urdu\Chapter_35.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_4.txt,26,26,285,0,Grade_9\Urdu\Chapter_4.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_5.txt,29,29,309,0,Grade_9\Urdu\Chapter_5.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_6.txt,21,21,219,0,Grade_9\Urdu\Chapter_6.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_7.txt,18,18,186,0,Grade_9\Urdu\Chapter_7.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_8.txt,20,20,213,0,Grade_9\Urdu\Chapter_8.txt,
Grade_9,Urdu,Grade_9\Urdu\Chapter_9.txt,33,33,333,0,Grade_9\Urdu\Chapter_9.txt,
